Player,Team,Minutes,goals_per_90,player_expected_goals_per_90,player_expected_assists_per_90,player_accurate_passes,player_accurate_long_balls,player_tackles_won,player_interceptions,player_effective_clearances,player_contests_won,player_big_chances_created,league,goals_per_90_percentile,player_expected_goals_per_90_percentile,player_expected_assists_per_90_percentile,player_accurate_passes_percentile,player_accurate_long_balls_percentile,player_tackles_won_percentile,player_interceptions_percentile,player_effective_clearances_percentile,player_contests_won_percentile,player_big_chances_created_percentile
Romano Schmid,SV Werder Bremen,2614,0.14,0.18,0.23,31.3,1.4,0.7,0.4,0.5,1.4,12.0,Bundesliga,0.47737556561085975,0.5904977375565611,0.8484162895927602,0.5520361990950227,0.5361990950226244,0.3438914027149321,0.31447963800904977,0.17194570135746606,0.8076923076923077,0.9276018099547512
Brenden Aaronson,1. FC Union Berlin,1263,0.14,0.15,0.14,24.8,0.6,1.3,0.1,0.2,2.4,4.0,Bundesliga,0.47737556561085975,0.5090497737556561,0.5882352941176471,0.36199095022624433,0.19230769230769232,0.8076923076923077,0.05203619909502263,0.042986425339366516,0.9411764705882353,0.6040723981900452
Kristijan Jakic,FC Augsburg,1253,0.14,0.06,0.07,35.1,2.2,1.2,1.6,1.1,0.4,0.0,Bundesliga,0.47737556561085975,0.20135746606334842,0.2828054298642534,0.6334841628959276,0.7579185520361991,0.7375565610859729,0.9298642533936652,0.4638009049773756,0.2828054298642534,0.07692307692307693
Moritz Broschinski,VfL Bochum,1242,0.14,0.17,0.07,9.5,0.0,0.5,0.0,0.3,0.8,5.0,Bundesliga,0.47737556561085975,0.5701357466063348,0.2828054298642534,0.00904977375565611,0.006787330316742082,0.19004524886877827,0.013574660633484163,0.0746606334841629,0.5656108597285068,0.6968325791855203
Mario Götze,Eintracht Frankfurt,2075,0.13,0.13,0.16,44.5,1.8,1.5,0.6,0.4,0.8,5.0,Bundesliga,0.4502262443438914,0.45701357466063347,0.6470588235294118,0.8099547511312217,0.6493212669683258,0.9117647058823529,0.43891402714932126,0.11990950226244344,0.5656108597285068,0.6968325791855203
Fredrik Jensen,FC Augsburg,1350,0.13,0.06,0.28,17.4,0.9,0.7,0.8,1.3,0.3,5.0,Bundesliga,0.4502262443438914,0.20135746606334842,0.8981900452488688,0.18778280542986425,0.33031674208144796,0.3438914027149321,0.5475113122171946,0.5361990950226244,0.2081447963800905,0.6968325791855203
Ludovic Ajorque,1. FSV Mainz 05,1355,0.13,0.35,0.11,21.1,0.6,0.1,0.3,0.7,0.1,0.0,Bundesliga,0.4502262443438914,0.8416289592760181,0.4502262443438914,0.27828054298642535,0.19230769230769232,0.02262443438914027,0.22171945701357465,0.26018099547511314,0.05656108597285068,0.07692307692307693
Matthijs de Ligt,Bayern München,1389,0.13,0.12,0.04,72.4,2.6,0.8,1.2,3.4,0.1,0.0,Bundesliga,0.4502262443438914,0.4321266968325792,0.11764705882352941,0.9547511312217195,0.832579185520362,0.4298642533936652,0.8009049773755657,0.8914027149321267,0.05656108597285068,0.07692307692307693
Olivier Deman,SV Werder Bremen,1359,0.13,0.07,0.08,29.2,2.8,1.0,0.9,2.7,0.7,2.0,Bundesliga,0.4502262443438914,0.25565610859728505,0.33710407239819007,0.4841628959276018,0.8574660633484162,0.5882352941176471,0.6199095022624435,0.8235294117647058,0.5,0.3506787330316742
Marco Richter,1. FSV Mainz 05,713,0.13,0.24,0.26,21.1,1.9,0.5,0.3,0.1,2.0,2.0,Bundesliga,0.4502262443438914,0.7104072398190046,0.8800904977375565,0.27828054298642535,0.6855203619909502,0.19004524886877827,0.22171945701357465,0.01583710407239819,0.9049773755656109,0.3506787330316742
Jens Stage,SV Werder Bremen,2334,0.12,0.17,0.07,29.5,1.3,0.8,0.9,2.0,0.3,4.0,Bundesliga,0.4253393665158371,0.5701357466063348,0.2828054298642534,0.502262443438914,0.5,0.4298642533936652,0.6199095022624435,0.748868778280543,0.2081447963800905,0.6040723981900452
Amadou Haidara,RB Leipzig,1537,0.12,0.07,0.09,40.5,1.8,1.6,1.2,2.2,0.5,2.0,Bundesliga,0.4253393665158371,0.25565610859728505,0.38235294117647056,0.7647058823529411,0.6493212669683258,0.9321266968325792,0.8009049773755657,0.7760180995475113,0.36877828054298645,0.3506787330316742
John Anthony Brooks,TSG Hoffenheim,1539,0.12,0.15,0.02,43.1,4.2,0.9,1.6,6.2,0.2,0.0,Bundesliga,0.4253393665158371,0.5090497737556561,0.033936651583710405,0.7963800904977375,0.9728506787330317,0.5135746606334841,0.9298642533936652,1.0,0.13574660633484162,0.07692307692307693
